Filer_ID,Filer_NamL,Report_Num,Committee_Type,Rpt_Date,From_Date,Thru_Date,Elect_Date,tblCover_Office_Cd,tblCover_Offic_Dscr,Rec_Type,Form_Type,Tran_ID,Entity_Cd,Payee_NamL,Payee_NamF,Payee_NamT,Payee_NamS,Payee_Adr1,Payee_Adr2,Payee_City,Payee_State,Payee_Zip4,Expn_Date,Amount,Cum_YTD,Expn_ChkNo,Expn_Code,Expn_Dscr,Agent_NamL,Agent_NamF,Agent_NamT,Agent_NamS,Cmte_ID,Tres_NamL,Tres_NamF,Tres_NamT,Tres_NamS,Tres_Adr1,Tres_Adr2,Tres_City,Tres_ST,Tres_ZIP4,Cand_NamL,Cand_NamF,Cand_NamT,Cand_NamS,Office_Cd,Offic_Dscr,Juris_Cd,Juris_Dscr,Dist_No,Off_S_H_Cd,Bal_Name,Bal_Num,Bal_Juris,Sup_Opp_Cd,Memo_Code,Memo_RefNo,BakRef_TID,G_From_E_F,XRef_SchNm,XRef_Match
1357609,Parker for Oakland Mayor 2014,000,CTL,01/31/2014,07/01/2013,12/31/2013,11/04/2014,,,EXPN,E,EXP826,OTH,Democracy Engine,,,,,,Washington,DC,20009,12/31/2013,249.78,2625.92,,OFC,,,,,,,,,,,,,,,,Parker,Bryan,,,MAY,,OTH,"City of Oakland, CA",,,,,,,,,,,,
1357609,Parker for Oakland Mayor 2014,000,CTL,01/31/2014,07/01/2013,12/31/2013,11/04/2014,,,EXPN,E,EXP827,OTH,Democracy Engine,,,,,,Washington,DC,20009,12/31/2013,229.97,2625.92,,OFC,,,,,,,,,,,,,,,,Parker,Bryan,,,MAY,,OTH,"City of Oakland, CA",,,,,,,,,,,,
1357609,Parker for Oakland Mayor 2014,000,CTL,01/31/2014,07/01/2013,12/31/2013,11/04/2014,,,EXPN,E,EXP660,OTH,Eventbrite,,,,,,San Francisco,CA,94107,10/31/2013,270.92,290.06,,FND,,,,,,,,,,,,,,,,Parker,Bryan,,,MAY,,OTH,"City of Oakland, CA",,,,,,,,,,,,
1357609,Parker for Oakland Mayor 2014,000,CTL,01/31/2014,07/01/2013,12/31/2013,11/04/2014,,,EXPN,E,EXP765,OTH,Eventbrite,,,,,,San Francisco,CA,94107,12/27/2013,19.14,290.06,,FND,,,,,,,,,,,,,,,,Parker,Bryan,,,MAY,,OTH,"City of Oakland, CA",,,,,,,,,,,,
1357609,Parker for Oakland Mayor 2014,000,CTL,01/31/2014,07/01/2013,12/31/2013,11/04/2014,,,EXPN,E,EXP473,IND,Robert L Dorsey III,,,,,,Oakland,CA,94611,11/18/2013,500.00,500.00,,FND,,,,,,,,,,,,,,,,Parker,Bryan,,,MAY,,OTH,"City of Oakland, CA",,,,,,,,,,,,
1357609,Parker for Oakland Mayor 2014,000,CTL,01/31/2014,07/01/2013,12/31/2013,11/04/2014,,,EXPN,E,EXP380,OTH,RockBridge Productions,,,,,,San Francisco,CA,94124,07/23/2013,1500.00,1500.00,,TEL,,,,,,,,,,,,,,,,Parker,Bryan,,,MAY,,OTH,"City of Oakland, CA",,,,,,,,,,,,
1357609,Parker for Oakland Mayor 2014,000,CTL,01/31/2014,07/01/2013,12/31/2013,11/04/2014,,,EXPN,E,EXP533,OTH,Secretary of State,,,,,,Sacramento,CA,95814,12/16/2013,50.00,100.00,,,Annual Filing fee,,,,,,,,,,,,,,,Parker,Bryan,,,MAY,,OTH,"City of Oakland, CA",,,,,,,,,,,,
1357609,Parker for Oakland Mayor 2014,000,CTL,01/31/2014,07/01/2013,12/31/2013,11/04/2014,,,EXPN,E,EXP536,OTH,"Shutterfly, Inc",,,,,,Redwood City,CA,94065,12/05/2013,213.64,213.64,,CMP,,,,,,,,,,,,,,,,Parker,Bryan,,,MAY,,OTH,"City of Oakland, CA",,,,,,,,EXP536,,,,
1357609,Parker for Oakland Mayor 2014,000,CTL,01/31/2014,07/01/2013,12/31/2013,11/04/2014,,,EXPN,E,EXP408,OTH,Sutton Law Firm,,,,,,San Francisco,CA,94108,08/08/2013,2270.83,7308.24,,PRO,,,,,,,,,,,,,,,,Parker,Bryan,,,MAY,,OTH,"City of Oakland, CA",,,,,,,,,,,,
1357609,Parker for Oakland Mayor 2014,000,CTL,01/31/2014,07/01/2013,12/31/2013,11/04/2014,,,EXPN,E,EXP410,OTH,Sutton Law Firm,,,,,,San Francisco,CA,94108,08/08/2013,722.86,7308.24,,PRO,,,,,,,,,,,,,,,,Parker,Bryan,,,MAY,,OTH,"City of Oakland, CA",,,,,,,,,,,,
1357609,Parker for Oakland Mayor 2014,000,CTL,01/31/2014,07/01/2013,12/31/2013,11/04/2014,,,EXPN,E,EXP412,OTH,The Henry Levy Group,,,,,,Oakland,CA,94618,08/08/2013,977.15,8807.08,,PRO,,,,,,,,,,,,,,,,Parker,Bryan,,,MAY,,OTH,"City of Oakland, CA",,,,,,,,,,,,
1357609,Parker for Oakland Mayor 2014,000,CTL,01/31/2014,07/01/2013,12/31/2013,11/04/2014,,,EXPN,E,EXP414,OTH,The Henry Levy Group,,,,,,Oakland,CA,94618,08/08/2013,1587.50,8807.08,,PRO,,,,,,,,,,,,,,,,Parker,Bryan,,,MAY,,OTH,"City of Oakland, CA",,,,,,,,,,,,
1357609,Parker for Oakland Mayor 2014,000,CTL,01/31/2014,07/01/2013,12/31/2013,11/04/2014,,,EXPN,E,EXP453,OTH,The Henry Levy Group,,,,,,Oakland,CA,94618,10/09/2013,4836.03,8807.08,,PRO,,,,,,,,,,,,,,,,Parker,Bryan,,,MAY,,OTH,"City of Oakland, CA",,,,,,,,,,,,
1357609,Parker for Oakland Mayor 2014,000,CTL,01/31/2014,07/01/2013,12/31/2013,11/04/2014,,,EXPN,E,EXP470,OTH,The Henry Levy Group,,,,,,Oakland,CA,94618,11/11/2013,475.95,8807.08,,PRO,,,,,,,,,,,,,,,,Parker,Bryan,,,MAY,,OTH,"City of Oakland, CA",,,,,,,,,,,,
1357609,Parker for Oakland Mayor 2014,000,CTL,01/31/2014,07/01/2013,12/31/2013,11/04/2014,,,EXPN,E,EXP386,OTH,"The Run Group, LLC",,,,,,San Francisco,CA,94162,07/24/2013,200.00,200.00,,CMP,,,,,,,,,,,,,,,,Parker,Bryan,,,MAY,,OTH,"City of Oakland, CA",,,,,,,,,,,,
1357609,Parker for Oakland Mayor 2014,000,CTL,01/31/2014,07/01/2013,12/31/2013,11/04/2014,,,EXPN,E,EXP514,OTH,Unity Council,,,,,,Oakland,CA,94601,10/22/2013,500.00,500.00,,CVC,,,,,,,,,,,,,,,,Parker,Bryan,,,MAY,,OTH,"City of Oakland, CA",,,,,,,,EXP514,,,,
1357609,Parker for Oakland Mayor 2014,000,CTL,01/31/2014,07/01/2013,12/31/2013,11/04/2014,,,EXPN,E,EXP455,IND,Wong,Larry,,,,,San Francisco,CA,94116,10/09/2013,1000.00,1000.00,,,Photography Services,,,,,,,,,,,,,,,Parker,Bryan,,,MAY,,OTH,"City of Oakland, CA",,,,,,,,,,,,
1332115,Oakland Rising Committee Sponsored by Movement Strategy Center Action Fund,000,RCP,01/24/2014,07/01/2013,12/31/2013,11/06/2012,,,EXPN,E,E1249,OTH,Click & Pledge,,,,,,Arvada,CO,80021,07/10/2013,20.00,0.00,0,,Merchant Card Fees,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,S,,,,,,
1332115,Oakland Rising Committee Sponsored by Movement Strategy Center Action Fund,000,RCP,01/24/2014,07/01/2013,12/31/2013,11/06/2012,,,EXPN,E,E1255,OTH,Click & Pledge,,,,,,Arvada,CO,80021,08/12/2013,20.00,0.00,0,,Merchant Card Fees,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,S,,,,,,
1332115,Oakland Rising Committee Sponsored by Movement Strategy Center Action Fund,000,RCP,01/24/2014,07/01/2013,12/31/2013,11/06/2012,,,EXPN,E,E1256,OTH,Click & Pledge,,,,,,Arvada,CO,80021,09/10/2013,20.00,0.00,0,,Merchant Card Fees,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,S,,,,,,
1332115,Oakland Rising Committee Sponsored by Movement Strategy Center Action Fund,000,RCP,01/24/2014,07/01/2013,12/31/2013,11/06/2012,,,EXPN,E,E1257,OTH,Click & Pledge,,,,,,Arvada,CO,80021,10/10/2013,20.00,0.00,0,,Merchant Card Fees,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,S,,,,,,
1332115,Oakland Rising Committee Sponsored by Movement Strategy Center Action Fund,000,RCP,01/24/2014,07/01/2013,12/31/2013,11/06/2012,,,EXPN,E,E1260,OTH,Click & Pledge,,,,,,Arvada,CO,80021,11/12/2013,20.00,0.00,0,,Merchant Card Fees,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,S,,,,,,
1332115,Oakland Rising Committee Sponsored by Movement Strategy Center Action Fund,000,RCP,01/24/2014,07/01/2013,12/31/2013,11/06/2012,,,EXPN,E,E1258,OTH,Click & Pledge,,,,,,Arvada,CO,80021,12/17/2013,20.00,0.00,0,,Merchant Card Fees,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,S,,,,,,
1236617,Desley Brooks,000,CTL,01/30/2014,07/01/2013,12/31/2013,11/04/2014,,,EXPN,E,QjCdXZOV9wIM,OTH,U.S. Postal Service,,,,,,Oakland,CA,94612,08/22/2013,46.00,142.00,,POS,postage,,,,,,,,,,,,,,,Brooks,Desley,,,CCM,City Council,CIT,Oakland,6,,,,,S,,,,,,
1236617,Desley Brooks,000,CTL,01/30/2014,07/01/2013,12/31/2013,11/04/2014,,,EXPN,E,cfhOOiX2Lpka,OTH,U.S. Postal Service,,,,,,Oakland,CA,94612,08/23/2013,96.00,142.00,,POS,P.O. Box,,,,,,,,,,,,,,,Brooks,Desley,,,CCM,City Council,CIT,Oakland,6,,,,,S,,,,,,
1236617,Desley Brooks,000,CTL,01/30/2014,07/01/2013,12/31/2013,11/04/2014,,,EXPN,E,vFSt1z1FTQgQ,IND,Oakland,City of,,,,,Oakland,CA,94612,09/13/2013,240.00,240.00,,CVC,Paid low-income Senior Citizen's false alarm fine from the City.,,,,,,,,,,,,,,,Brooks,Desley,,,CCM,City Council,CIT,Oakland,6,,,,,S,,,,,,
1342112,Friends of Make Oakland Better Now!,000,RCP,01/30/2014,07/01/2013,12/31/2013,,,,EXPN,E,c6F7bzBq23jZ,OTH,Goodwin Simon Strategic Research Inc,,,,,,Oakland,CA,94610,08/08/2013,10500.00,10500.00,,POL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,,,,,
1342112,Friends of Make Oakland Better Now!,000,RCP,01/30/2014,07/01/2013,12/31/2013,,,,EXPN,E,H7Zjc2OsP6Yg,OTH,Coleen Patterson Design,,,,,,Oakland,CA,94619,10/02/2013,539.69,539.69,,PRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,,,,,
1354678,Re-Elect Mayor Quan 2014,000,CTL,01/27/2014,07/01/2013,12/31/2013,11/04/2014,,,EXPN,E,9eRoiUN71GjC,OTH,First Data Merchant Services,,,,,,Melville,NY,11747,07/03/2013,13.56,1239.46,,,credit card processing fee,,,,,,,,,,,,,,,Quan,Jean,,,MAY,"Mayor, City of Oakland",CIT,City of Oakland,,,,,,S,,,,,,
1354678,Re-Elect Mayor Quan 2014,000,CTL,01/27/2014,07/01/2013,12/31/2013,11/04/2014,,,EXPN,E,bRKthvfrT1Sh,OTH,Annie Eagan Consulting,,,,,,Oakland,CA,94612,07/10/2013,4500.00,24128.82,,CNS,,,,,,,,,,,,,,,,Quan,Jean,,,MAY,"Mayor, City of Oakland",CIT,City of Oakland,,,,,,S,,,,,,
1354678,Re-Elect Mayor Quan 2014,000,CTL,01/27/2014,07/01/2013,12/31/2013,11/04/2014,,,EXPN,E,2dVTSWgF7vaP,OTH,Annie Eagan Consulting,,,,,,Oakland,CA,94612,08/05/2013,3000.00,24128.82,,CNS,,,,,,,,,,,,,,,,Quan,Jean,,,MAY,"Mayor, City of Oakland",CIT,City of Oakland,,,,,,S,,,,,,
1354678,Re-Elect Mayor Quan 2014,000,CTL,01/27/2014,07/01/2013,12/31/2013,11/04/2014,,,EXPN,E,jXMqJykllSS9,OTH,First Data Merchant Services,,,,,,Melville,NY,11747,08/05/2013,456.87,1239.46,,,credit card processing fee,,,,,,,,,,,,,,,Quan,Jean,,,MAY,"Mayor, City of Oakland",CIT,City of Oakland,,,,,,S,,,,,,
1354678,Re-Elect Mayor Quan 2014,000,CTL,01/27/2014,07/01/2013,12/31/2013,11/04/2014,,,EXPN,E,claxcQsEKqHk,OTH,Annie Eagan Consulting,,,,,,Oakland,CA,94612,09/03/2013,3032.24,24128.82,,CNS,,,,,,,,,,,,,,,,Quan,Jean,,,MAY,"Mayor, City of Oakland",CIT,City of Oakland,,,,,,S,,,,,,
1354678,Re-Elect Mayor Quan 2014,000,CTL,01/27/2014,07/01/2013,12/31/2013,11/04/2014,,,EXPN,E,FjssqGSdT7BQ,OTH,First Data Merchant Services,,,,,,Melville,NY,11747,09/03/2013,400.66,1239.46,,,credit card processing fee,,,,,,,,,,,,,,,Quan,Jean,,,MAY,"Mayor, City of Oakland",CIT,City of Oakland,,,,,,S,,,,,,
1354678,Re-Elect Mayor Quan 2014,000,CTL,01/27/2014,07/01/2013,12/31/2013,11/04/2014,,,EXPN,E,a8knmf4UQjkg,OTH,First Data Merchant Services,,,,,,Melville,NY,11747,10/03/2013,87.83,1239.46,,,credit card processing fee,,,,,,,,,,,,,,,Quan,Jean,,,MAY,"Mayor, City of Oakland",CIT,City of Oakland,,,,,,S,,,,,,
1354678,Re-Elect Mayor Quan 2014,000,CTL,01/27/2014,07/01/2013,12/31/2013,11/04/2014,,,EXPN,E,DHimt23uHESQ,OTH,Annie Eagan Consulting,,,,,,Oakland,CA,94612,10/15/2013,3032.58,24128.82,,CNS,,,,,,,,,,,,,,,,Quan,Jean,,,MAY,"Mayor, City of Oakland",CIT,City of Oakland,,,,,,S,,,,,,
1354678,Re-Elect Mayor Quan 2014,000,CTL,01/27/2014,07/01/2013,12/31/2013,11/04/2014,,,EXPN,E,mY8WEfvYgsYF,OTH,Political Data Inc.,,,,,,Norwalk,CA,90652,10/28/2013,5914.84,5914.84,,,"campaign software, data",,,,,,,,,,,,,,,Quan,Jean,,,MAY,"Mayor, City of Oakland",CIT,City of Oakland,,,,,,S,,,,,,
1354678,Re-Elect Mayor Quan 2014,000,CTL,01/27/2014,07/01/2013,12/31/2013,11/04/2014,,,EXPN,E,bvftGAiSgzsu,OTH,First Data Merchant Services,,,,,,Melville,NY,11747,11/04/2013,194.59,1239.46,,,credit card processing fee,,,,,,,,,,,,,,,Quan,Jean,,,MAY,"Mayor, City of Oakland",CIT,City of Oakland,,,,,,S,,,,,,
1354678,Re-Elect Mayor Quan 2014,000,CTL,01/27/2014,07/01/2013,12/31/2013,11/04/2014,,,EXPN,E,HWkMpNqvAQs9,OTH,Annie Eagan Consulting,,,,,,Oakland,CA,94612,11/18/2013,3032.00,24128.82,,CNS,,,,,,,,,,,,,,,,Quan,Jean,,,MAY,"Mayor, City of Oakland",CIT,City of Oakland,,,,,,S,,,,,,
1354678,Re-Elect Mayor Quan 2014,000,CTL,01/27/2014,07/01/2013,12/31/2013,11/04/2014,,,EXPN,E,QmL6YnM8yXjl,OTH,First Data Merchant Services,,,,,,Melville,NY,11747,12/03/2013,85.95,1239.46,,,credit card processing fee,,,,,,,,,,,,,,,Quan,Jean,,,MAY,"Mayor, City of Oakland",CIT,City of Oakland,,,,,,S,,,,,,
1354678,Re-Elect Mayor Quan 2014,000,CTL,01/27/2014,07/01/2013,12/31/2013,11/04/2014,,,EXPN,E,zeyHwMTLRYuS,OTH,Annie Eagan Consulting,,,,,,Oakland,CA,94612,12/05/2013,3032.00,24128.82,,CNS,,,,,,,,,,,,,,,,Quan,Jean,,,MAY,"Mayor, City of Oakland",CIT,City of Oakland,,,,,,S,,,,,,
1362261,Libby Schaaf for Oakland Mayor 2014,000,CTL,01/28/2014,07/01/2013,12/31/2013,,,,EXPN,E,VNH0M9Q1KF2,OTH,Democracy.com,,,,,,New York,NY,10003-7035,,3292.77,,,FND,Online fundraising fees comprising 3.9% of each transaction.,,,,,,,,,,,,,,,Schaaf,Libby,,,,,,,,,,,,S,,,,,,
1362261,Libby Schaaf for Oakland Mayor 2014,000,CTL,01/28/2014,07/01/2013,12/31/2013,,,,EXPN,E,VNH0M9Q19Q4,IND,Fahey,Sal,,,,,Oakland,CA,94602-1856,,1000.00,,99,RFD,Returning 11/23/13 contribution,,,,,,,,,,,,,,,Schaaf,Libby,,,,,,,,,,,,S,,,,,,
1324270,LIBBY SCHAAF FOR COUNCIL 2010,000,CTL,01/25/2014,07/01/2013,12/31/2013,11/02/2010,,,EXPN,E,EXP196,IND,Schaaf,Elizabeth,,,,,Oakland,CA,94602,12/31/2013,80.00,601.01,,OFC,Reimbursement for Intern Clipper Card,,,,,,,,,,,,,,,SCHAAF,ELIZABETH (LIBBY),,,CCM,,OTH,"CITY OF Oakland, #4",,,,,,,,,,,,
1324270,LIBBY SCHAAF FOR COUNCIL 2010,000,CTL,01/25/2014,07/01/2013,12/31/2013,11/02/2010,,,EXPN,E,EXP177,OTH,Constant Contact,,,,,,Waltham,MA,02451,10/12/2013,324.00,324.00,,OFC,,,,,,,,,,,,,,,,SCHAAF,ELIZABETH (LIBBY),,,CCM,,OTH,"CITY OF Oakland, #4",,,,,,,,,,,,
1324270,LIBBY SCHAAF FOR COUNCIL 2010,000,CTL,01/25/2014,07/01/2013,12/31/2013,11/02/2010,,,EXPN,E,EXP186,OTH,PUEBLO,,,,,,Oakland,CA,94601,11/01/2013,100.00,100.00,,CVC,,,,,,,,,,,,,,,,SCHAAF,ELIZABETH (LIBBY),,,CCM,,OTH,"CITY OF Oakland, #4",,,,,,,,,,,,
1324270,LIBBY SCHAAF FOR COUNCIL 2010,000,CTL,01/25/2014,07/01/2013,12/31/2013,11/02/2010,,,EXPN,E,EXP197,OTH,The Next Generation,,,,,,Oakland,CA,94612,12/31/2013,2500.00,7913.00,,MTG,,,,,,,,,,,,,,,,SCHAAF,ELIZABETH (LIBBY),,,CCM,,OTH,"CITY OF Oakland, #4",,,,,,,,,,,,
1324270,LIBBY SCHAAF FOR COUNCIL 2010,000,CTL,01/25/2014,07/01/2013,12/31/2013,11/02/2010,,,EXPN,E,EXP174,OTH,"Mari Lee & Associates, Inc.",,,,,,Oakland,CA,94618,08/28/2013,1460.30,1460.30,,PRO,Treasurer,,,,,,,,,,,,,,,SCHAAF,ELIZABETH (LIBBY),,,CCM,,OTH,"CITY OF Oakland, #4",,,,,,,,,,,,
1324270,LIBBY SCHAAF FOR COUNCIL 2010,000,CTL,01/25/2014,07/01/2013,12/31/2013,11/02/2010,,,EXPN,E,EXP188,COM,"Black Young Dems, East Bay",,,,,,Oakland,CA,94609,11/19/2013,150.00,150.00,,CVC,,,,,,1351465,,,,,,,,,,SCHAAF,ELIZABETH (LIBBY),,,CCM,,OTH,"CITY OF Oakland, #4",,,,,,,,,,,,
1324270,LIBBY SCHAAF FOR COUNCIL 2010,000,CTL,01/25/2014,07/01/2013,12/31/2013,11/02/2010,,,EXPN,E,EXP179,IND,Schaaf,Elizabeth,,,,,Oakland,CA,94602,12/02/2013,125.00,601.01,,OFC,Reimbursement for Intern Clipper Card,,,,,,,,,,,,,,,SCHAAF,ELIZABETH (LIBBY),,,CCM,,OTH,"CITY OF Oakland, #4",,,,,,,,,,,,
1324270,LIBBY SCHAAF FOR COUNCIL 2010,000,CTL,01/25/2014,07/01/2013,12/31/2013,11/02/2010,,,EXPN,E,EXP170,IND,Ruhland,Lisa Kay,,,,,Oakland,CA,94619,12/17/2013,600.00,869.27,,,Newsletter Production,,,,,,,,,,,,,,,SCHAAF,ELIZABETH (LIBBY),,,CCM,,OTH,"CITY OF Oakland, #4",,,,,,,,,,,,
1324270,LIBBY SCHAAF FOR COUNCIL 2010,000,CTL,01/25/2014,07/01/2013,12/31/2013,11/02/2010,,,EXPN,E,EXP195,IND,Stoffmacher,Bruce A.,,,,,Oakland,CA,94619,12/31/2013,50.00,524.70,,CVC,Reimbursement,,,,,,,,,,,,,,,SCHAAF,ELIZABETH (LIBBY),,,CCM,,OTH,"CITY OF Oakland, #4",,,,,,,,,,,,
1324270,LIBBY SCHAAF FOR COUNCIL 2010,000,CTL,01/25/2014,07/01/2013,12/31/2013,11/02/2010,,,EXPN,E,EXP193,OTH,"Lithgraph Reproductions, Inc.",,,,,,Oakland,CA,94609,12/31/2013,272.50,272.50,,OFC,Banner,,,,,,,,,,,,,,,SCHAAF,ELIZABETH (LIBBY),,,CCM,,OTH,"CITY OF Oakland, #4",,,,,,,,,,,,
1324270,LIBBY SCHAAF FOR COUNCIL 2010,000,CTL,01/25/2014,07/01/2013,12/31/2013,11/02/2010,,,EXPN,E,EXP187,OTH,Open Oakland,,,,,,Oakland,CA,94612,11/19/2013,250.00,250.00,,CVC,,,,,,,,,,,,,,,,SCHAAF,ELIZABETH (LIBBY),,,CCM,,OTH,"CITY OF Oakland, #4",,,,,,,,,,,,
1324270,LIBBY SCHAAF FOR COUNCIL 2010,000,CTL,01/25/2014,07/01/2013,12/31/2013,11/02/2010,,,EXPN,E,EXP183,OTH,NetFile,,,,,,Ahwahnee,CA,93601,10/12/2013,600.00,1200.00,,OFC,,,,,,,,,,,,,,,,SCHAAF,ELIZABETH (LIBBY),,,CCM,,OTH,"CITY OF Oakland, #4",,,,,,,,,,,,
1324270,LIBBY SCHAAF FOR COUNCIL 2010,000,CTL,01/25/2014,07/01/2013,12/31/2013,11/02/2010,,,EXPN,E,EXP190,OTH,Secretary of State,,,,,,Sacramento,CA,95814,12/17/2013,50.00,100.00,,OFC,,,,,,,,,,,,,,,,SCHAAF,ELIZABETH (LIBBY),,,CCM,,OTH,"CITY OF Oakland, #4",,,,,,,,,,,,
1324270,LIBBY SCHAAF FOR COUNCIL 2010,000,CTL,01/25/2014,07/01/2013,12/31/2013,11/02/2010,,,EXPN,E,EXP185,OTH,Oaktoberfest,,,,,,Oakland,CA,94602,11/01/2013,100.00,100.00,,CVC,,,,,,,,,,,,,,,,SCHAAF,ELIZABETH (LIBBY),,,CCM,,OTH,"CITY OF Oakland, #4",,,,,,,,,,,,
1324270,LIBBY SCHAAF FOR COUNCIL 2010,000,CTL,01/25/2014,07/01/2013,12/31/2013,11/02/2010,,,EXPN,E,EXP191,OTH,Boys & Girls Clubs of Oakland,,,,,,Oakland,CA,94623,12/17/2013,500.00,500.00,,CVC,,,,,,,,,,,,,,,,SCHAAF,ELIZABETH (LIBBY),,,CCM,,OTH,"CITY OF Oakland, #4",,,,,,,,,,,,
1324270,LIBBY SCHAAF FOR COUNCIL 2010,000,CTL,01/25/2014,07/01/2013,12/31/2013,11/02/2010,,,EXPN,E,EXP198,OTH,Emerge California,,,,,,Oakland,CA,94612,12/31/2013,200.00,200.00,,MTG,,,,,,,,,,,,,,,,SCHAAF,ELIZABETH (LIBBY),,,CCM,,OTH,"CITY OF Oakland, #4",,,,,,,,,,,,
1324270,LIBBY SCHAAF FOR COUNCIL 2010,000,CTL,01/25/2014,07/01/2013,12/31/2013,11/02/2010,,,EXPN,E,EXP184,COM,East Bay Young Democrats,,,,,,Concord,CA,94518,11/01/2013,250.00,250.00,,CVC,Sponsorship,,,,,1271673,,,,,,,,,,SCHAAF,ELIZABETH (LIBBY),,,CCM,,OTH,"CITY OF Oakland, #4",,,,,,,,,,,,
1324270,LIBBY SCHAAF FOR COUNCIL 2010,000,CTL,01/25/2014,07/01/2013,12/31/2013,11/02/2010,,,EXPN,E,EXP194,OTH,PayPal,,,,,,Omaha,NE,68145,12/31/2013,3.20,126.23,,FND,,,,,,,,,,,,,,,,SCHAAF,ELIZABETH (LIBBY),,,CCM,,OTH,"CITY OF Oakland, #4",,,,,,,,,,,,
1324270,LIBBY SCHAAF FOR COUNCIL 2010,000,CTL,01/25/2014,07/01/2013,12/31/2013,11/02/2010,,,EXPN,E,EXP176,OTH,California Debt and Investment Advisory Commission,,,,,,Sacramento,CA,95814,10/12/2013,150.00,150.00,,OFC,Seminar,,,,,,,,,,,,,,,SCHAAF,ELIZABETH (LIBBY),,,CCM,,OTH,"CITY OF Oakland, #4",,,,,,,,,,,,
1324270,LIBBY SCHAAF FOR COUNCIL 2010,000,CTL,01/25/2014,07/01/2013,12/31/2013,11/02/2010,,,EXPN,E,EXP173,OTH,Laurel District Association,,,,,,Oakland,CA,94621,08/10/2013,206.00,206.00,,CVC,,,,,,,,,,,,,,,,SCHAAF,ELIZABETH (LIBBY),,,CCM,,OTH,"CITY OF Oakland, #4",,,,,,,,,,,,
1324270,LIBBY SCHAAF FOR COUNCIL 2010,000,CTL,01/25/2014,07/01/2013,12/31/2013,11/02/2010,,,EXPN,E,EXP172,IND,Schaaf,Elizabeth,,,,,Oakland,CA,94602,07/29/2013,210.63,601.01,,OFC,Reimbursement for food for reception for new school board appointee,,,,,,,,,,,,,,,SCHAAF,ELIZABETH (LIBBY),,,CCM,,OTH,"CITY OF Oakland, #4",,,,,,,,,,,,
1324270,LIBBY SCHAAF FOR COUNCIL 2010,000,CTL,01/25/2014,07/01/2013,12/31/2013,11/02/2010,,,EXPN,E,EXP178,IND,Schaaf,Elizabeth,,,,,Oakland,CA,94602,10/12/2013,185.38,601.01,,OFC,Reimbursement for postage and meetings,,,,,,,,,,,,,,,SCHAAF,ELIZABETH (LIBBY),,,CCM,,OTH,"CITY OF Oakland, #4",,,,,,,,,,,,
1324270,LIBBY SCHAAF FOR COUNCIL 2010,000,CTL,01/25/2014,07/01/2013,12/31/2013,11/02/2010,,,EXPN,E,EXP181,IND,Ruhland,Lisa Kay,,,,,Oakland,CA,94619,11/01/2013,52.71,869.27,,OFC,Reimbursement for Constant Contact,,,,,,,,,,,,,,,SCHAAF,ELIZABETH (LIBBY),,,CCM,,OTH,"CITY OF Oakland, #4",,,,,,,,,,,,
1324270,LIBBY SCHAAF FOR COUNCIL 2010,000,CTL,01/25/2014,07/01/2013,12/31/2013,11/02/2010,,,EXPN,E,EXP180,IND,Ruhland,Lisa Kay,,,,,Oakland,CA,94619,10/12/2013,46.00,869.27,,OFC,Reimbursement for postage,,,,,,,,,,,,,,,SCHAAF,ELIZABETH (LIBBY),,,CCM,,OTH,"CITY OF Oakland, #4",,,,,,,,,,,,
1359017,Joe Tuman for Mayor 2014,000,CTL,01/28/2014,07/01/2013,12/31/2013,11/04/2014,,,EXPN,E,FxPaQfmdttBA,OTH,Democracy Engine/Credit Card,,,,,,Washington,DC,20011,12/31/2013,1801.49,1801.49,,WEB,,,,,,,,,,,,,,,,Tuman,Joseph,,,MAY,"Mayor, City of Oakland",CIT,,,,,,,S,,,,,,
1359017,Joe Tuman for Mayor 2014,000,CTL,01/28/2014,07/01/2013,12/31/2013,11/04/2014,,,EXPN,E,zNlP47iPlRNT,OTH,Mikko Design,,,,,,Alameda,CA,94501,10/15/2013,511.25,511.25,,CMP,,,,,,,,,,,,,,,,Tuman,Joseph,,,MAY,"Mayor, City of Oakland",CIT,,,,,,,S,,,,,,
1359017,Joe Tuman for Mayor 2014,000,CTL,01/28/2014,07/01/2013,12/31/2013,11/04/2014,,,EXPN,E,aWS3ogz9V2Ir,OTH,Mosaic Strategies Group,,,,,,Montclair,NJ,07042,11/25/2013,1000.00,2000.00,,WEB,,,,,,,,,,,,,,,,Tuman,Joseph,,,MAY,"Mayor, City of Oakland",CIT,,,,,,,S,,,,,,
